,Town,Town Latitude,Town Longitude,VenueID,VenueName,score,category,catID,latitude,longitude
296,BUKIT PANJANG,1.2760684,103.7919037,4c49118e9e3e2d7f90154448,Par Shi Restaurant,0.0,Asian Restaurants,4bf58dd8d48988d142941735,1.2748104050730793,103.79565547802315
297,BUKIT PANJANG,1.2760684,103.7919037,4b5f0d32f964a520e3a329e3,Hakim Restaurant,5.0,Indian Restaurants,4bf58dd8d48988d10f941735,1.275231243383947,103.79527235961972
298,BUKIT PANJANG,1.2760684,103.7919037,5ac45f217dc9e11700493914,Naomi Kitchen,0.0,Salad Places,4bf58dd8d48988d1bd941735,1.277617,103.796197
299,BUKIT PANJANG,1.2760684,103.7919037,4ec494360aaf9233ed73447d,?????,0.0,Chinese Restaurants,4bf58dd8d48988d145941735,1.2749854663383031,103.79491975902836
300,CENTRAL,1.2881553999999995,103.8467181,59033ecdb23dfa5f667d471e,Craftsmen Specialty Coffee @ The Central,7.4,Cafés,4bf58dd8d48988d16d941735,1.2884437239166535,103.84670348315895
301,CENTRAL,1.2881553999999995,103.8467181,4b23154af964a520195324e3,Starbucks,7.2,Coffee Shops,4bf58dd8d48988d1e0931735,1.2886341963020889,103.84700872337956
302,CENTRAL,1.2881553999999995,103.8467181,4bc667acd35d9c74b4c1e23a,Ya Kun Kaya Toast ??,5.9,Coffee Shops,4bf58dd8d48988d1e0931735,1.2885486311906775,103.84674563008076
303,CENTRAL,1.2881553999999995,103.8467181,4c1239577f7f2d7f57d9dc68,Ellenborough Market Café,6.4,Diners,4bf58dd8d48988d147941735,1.2890360030034318,103.8469628135947
304,CENTRAL,1.2881553999999995,103.8467181,527ba4d1498e06c5aa18aaca,RONIN,8.4,Cafés,4bf58dd8d48988d16d941735,1.2877079745781028,103.84717675678051
305,CENTRAL,1.2881553999999995,103.8467181,4b336d63f964a5205b1925e3,Song Fa Bak Kut Teh ????? (Song Fa Bak Kut Teh),8.5,Asian Restaurants,4bf58dd8d48988d142941735,1.28898,103.847693
306,CENTRAL,1.2881553999999995,103.8467181,5a18fa2accad6b30737d9634,LUMINE Café,0.0,Cafés,4bf58dd8d48988d16d941735,1.2890644404312364,103.84701241663963
307,CENTRAL,1.2881553999999995,103.8467181,5a3755cc2c7eb93dccecb3c4,Cat & The Fiddle,0.0,Bakeries,4bf58dd8d48988d16a941735,1.289027265720824,103.84698230407051
308,CENTRAL,1.2881553999999995,103.8467181,4b6954c1f964a520fc9e2be3,Hokkaido Ramen Santouka ??????? (Hokkaido Ramen Santouka),7.5,Ramen Restaurants,55a59bace4b013909087cb24,1.2890897937142294,103.84599656483616
309,CENTRAL,1.2881553999999995,103.8467181,4e2cfb4145dd3272c8233615,sQue,6.7,Gastropubs,4bf58dd8d48988d155941735,1.2893596972677084,103.84627291176365
310,CENTRAL,1.2881553999999995,103.8467181,50ae28fde4b0062752d48b38,Hai Di Lao Hot Pot,8.0,Hotpot Restaurants,52af0bd33cf9994f4e043bdd,1.2894538145879413,103.84565413368887
311,CENTRAL,1.2881553999999995,103.8467181,4e6081e81495676d54e3eefa,Shuffle Music Bistro Bar,7.6,Diners,4bf58dd8d48988d147941735,1.2894885690942093,103.84597173529612
312,CENTRAL,1.2881553999999995,103.8467181,4b62be31f964a520fc502ae3,Jumbo Seafood Restaurant,8.3,Seafood Restaurants,4bf58dd8d48988d1ce941735,1.288983,103.844812
313,CENTRAL,1.2881553999999995,103.8467181,4b058812f964a520fbaf22e3,Hooters,6.5,American Restaurants,4bf58dd8d48988d14e941735,1.2898858021310209,103.84606802919916
314,CENTRAL,1.2881553999999995,103.8467181,566ce157498ee8c21c2817e0,PUNCH,7.9,Bistros,52e81612bcbc57f1066b79f1,1.2868304,103.84736
315,CENTRAL,1.2881553999999995,103.8467181,4b8f902af964a5202a5833e3,Jumbo Seafood Gallery ?????,8.4,Seafood Restaurants,4bf58dd8d48988d1ce941735,1.289276,103.848288
316,CENTRAL,1.2881553999999995,103.8467181,4b716ecef964a5206d462de3,BK Eating House,6.2,Food Courts,4bf58dd8d48988d120951735,1.2878825593463858,103.84877864997814
317,CENTRAL,1.2881553999999995,103.8467181,4b05880bf964a520f4ad22e3,Brewerkz Restaurant & Microbrewery,8.2,Breweries,50327c8591d4c4b30a586d5d,1.2896338481293987,103.84431236882645
318,CENTRAL,1.2881553999999995,103.8467181,4c12333ab7b9c928c14ba737,Senor Taco Mexican Taqueria,6.8,Mexican Restaurants,4bf58dd8d48988d1c1941735,1.2901547345554962,103.84539682747405
319,CENTRAL,1.2881553999999995,103.8467181,4c4df09ef53d0f47f01acba5,Yan Kee Noodle House,5.5,Noodle Houses,4bf58dd8d48988d1d1941735,1.2879138560815038,103.84881199126879
320,CENTRAL,1.2881553999999995,103.8467181,5c0bc51ee17910002cc60ad4,Tiger Sugar,8.0,Bubble Tea Shops,52e81612bcbc57f1066b7a0c,1.2857377139974888,103.8450103998184
321,CENTRAL,1.2881553999999995,103.8467181,5aae3a8ea6ec982db53fd6bf,Tsui Wah Restaurant,5.9,Cha Chaan Tengs,58daa1558bbb0b01f18ec1d3,1.2898307683149688,103.84478866006184
322,CENTRAL,1.2881553999999995,103.8467181,50f1ad7be4b0403bd4282e45,???? Bak Kut Teh,6.6,Chinese Restaurants,4bf58dd8d48988d145941735,1.2909179452141304,103.84643009561954
323,CENTRAL,1.2881553999999995,103.8467181,4f197e48e4b08fa23fb6c813,Central Perk,6.6,Cafés,4bf58dd8d48988d16d941735,1.2884567877240192,103.84202778339385
324,CENTRAL,1.2881553999999995,103.8467181,4e006d1e483bd352f71e17ab,Basement Foodcourt,7.2,Food Courts,4bf58dd8d48988d120951735,1.285940511771489,103.84423877029344
325,CENTRAL,1.2881553999999995,103.8467181,4c382d631e06d13af85b773e,Tong Shui Desserts ??,6.4,Dessert Shops,4bf58dd8d48988d1d0941735,1.2855536606935152,103.8446592806814
326,CENTRAL,1.2881553999999995,103.8467181,4b2cbd61f964a520e8c824e3,Tampopo Restaurant,7.0,Japanese Restaurants,4bf58dd8d48988d111941735,1.291363434601575,103.84508319930931
327,CENTRAL,1.2881553999999995,103.8467181,5b223bc8ba57b4002cde42a1,Ten Ren Tea,0.0,Bubble Tea Shops,52e81612bcbc57f1066b7a0c,1.2849752715217169,103.84450633089531
328,CENTRAL,1.2881553999999995,103.8467181,4ce0da6641ed224ba548e73c,McDonald's,5.9,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.2855595900332042,103.84984747935451
329,CENTRAL,1.2881553999999995,103.8467181,50f1671de4b0ff7d2812cb84,Lime,7.7,Buffets,52e81612bcbc57f1066b79f4,1.2854625083544926,103.84693250260548
330,CENTRAL,1.2881553999999995,103.8467181,4c0b4bab6071a5939b21e132,????,7.2,Dongbei Restaurants,52af3a9f3cf9994f4e043bef,1.2842255372487292,103.84543785317528
331,CENTRAL,1.2881553999999995,103.8467181,4d649001897a224bb76022cf,Break Through Cafeteria,0.0,Dim Sum Restaurants,4bf58dd8d48988d1f5931735,1.2861758352210786,103.84358702873743
332,CENTRAL,1.2881553999999995,103.8467181,50cce105ebcac1a1e18550bc,Din Tai Fung ???,8.1,Dumpling Restaurants,4bf58dd8d48988d108941735,1.2849752416123,103.84455831544544
333,CENTRAL,1.2881553999999995,103.8467181,5acc88b0088158290d97b4d9,Chilli Pan Mee (Batu Rd Super Kitchen),6.2,Noodle Houses,4bf58dd8d48988d1d1941735,1.2836068073906008,103.84780417087973
334,CENTRAL,1.2881553999999995,103.8467181,50c2ef30e4b0a6a64e975553,??????? (Mala Hot Pot),7.1,Hotpot Restaurants,52af0bd33cf9994f4e043bdd,1.2846881574761957,103.8424887494272
335,CENTRAL,1.2881553999999995,103.8467181,4b231bc2f964a520635324e3,Ya Kun Kaya Toast ??,7.6,Cafés,4bf58dd8d48988d16d941735,1.2839019252628217,103.84802386247401
336,CENTRAL,1.2881553999999995,103.8467181,549ab310498eafa422174302,Song Fa Bak Kut Teh ????? (Song Fa Bak Kut Teh),8.6,Chinese Restaurants,4bf58dd8d48988d145941735,1.2850016325223186,103.84452162500195
337,CENTRAL,1.2881553999999995,103.8467181,4b1fa81ff964a520c62724e3,People's Park Food Centre,7.2,Food Courts,4bf58dd8d48988d120951735,1.284863533860418,103.84260177612305
338,CENTRAL,1.2881553999999995,103.8467181,56c2f26dcd10a333b72e7e02,Ramen Keisuke Lobster King,6.6,Ramen Restaurants,55a59bace4b013909087cb24,1.2908495777998543,103.84566481903423
339,CENTRAL,1.2881553999999995,103.8467181,4c7b9e04bd346dcbe098fbef,Shin Yeh,6.7,Chinese Restaurants,4bf58dd8d48988d145941735,1.2911856516279072,103.84431509846482
340,CENTRAL,1.2881553999999995,103.8467181,4b5939b9f964a520158228e3,McDonald's,6.3,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.2851119608111137,103.8445548760116
341,CENTRAL,1.2881553999999995,103.8467181,4f969bd0e4b024c1fd562954,Si Wei Mao Cai ????,7.9,Chinese Restaurants,4bf58dd8d48988d145941735,1.2835347565904247,103.84523570243687
342,CENTRAL,1.2881553999999995,103.8467181,4b4c64cff964a52020b226e3,Nirai Kanai Okinawan Restaurant,8.4,Japanese Restaurants,4bf58dd8d48988d111941735,1.291493014249186,103.84527926942543
343,CENTRAL,1.2881553999999995,103.8467181,512ea316e4b0a28d8b374f64,TAMOYA-Sanuki Udon ????????,8.3,Udon Restaurants,55a59bace4b013909087cb2a,1.2915336963135997,103.84497764903229
344,CENTRAL,1.2881553999999995,103.8467181,4b62cf69f964a520a4532ae3,Saizeriya Ristorante E Caffe,5.9,Italian Restaurants,4bf58dd8d48988d110941735,1.2914964736065504,103.84453420398329
345,CENTRAL,1.2881553999999995,103.8467181,5167942ae4b074ce5d96c54e,Ramen Matsuri,6.7,Ramen Restaurants,55a59bace4b013909087cb24,1.2861238548216356,103.848896920681
346,CENTRAL,1.2881553999999995,103.8467181,4bb94d1353649c7478f047fb,S11,5.9,Coffee Shops,4bf58dd8d48988d1e0931735,1.2860362839751505,103.84281585555195
347,CENTRAL,1.2881553999999995,103.8467181,4c21972a7e85c92883cbba21,The Japanese Curry Shop,7.2,Japanese Curry Restaurants,55a59bace4b013909087cb30,1.2921158112772255,103.84488249671888
348,CENTRAL,1.2881553999999995,103.8467181,56888626498e3bf4f03ca07f,Empress,6.8,Cantonese Restaurants,52af3a7c3cf9994f4e043bed,1.2871626349700245,103.85114335040569
349,CENTRAL,1.2881553999999995,103.8467181,515fde1de4b063ace72e056d,Folks Collective,7.2,Thai Restaurants,4bf58dd8d48988d149941735,1.2840348567209874,103.8476633567322
350,CHOA CHU KANG,1.3853846,103.7443373,529c310d498e4f546d6e2dbe,Gelateria Italia Lot 1,0.0,Ice Cream Shops,4bf58dd8d48988d1c9941735,1.3845149325543549,103.7449062150418
351,CHOA CHU KANG,1.3853846,103.7443373,595cf04c5c683826db75fab7,Wang Xing Mala Hot Pot,0.0,Chinese Restaurants,4bf58dd8d48988d145941735,1.385162,103.744995
352,CHOA CHU KANG,1.3853846,103.7443373,57351709498e726e14d9550c,Khun Thai,0.0,Coffee Shops,4bf58dd8d48988d1e0931735,1.385324,103.744388
353,CHOA CHU KANG,1.3853846,103.7443373,4ca98fbb44a8224b1b8f2240,Old Chang Kee,0.0,Dessert Shops,4bf58dd8d48988d1d0941735,1.384940858792936,103.74473624029841
354,CHOA CHU KANG,1.3853846,103.7443373,4c74e1a5d8948cfab71d66da,Mr Bean @ Lot One Shopper's Mall,0.0,Snack Places,4bf58dd8d48988d1c7941735,1.3844754627043077,103.74443225782127
355,CHOA CHU KANG,1.3853846,103.7443373,5337c6b3498e763841347e51,Lao Ban Soya Beancurd,0.0,Dessert Shops,4bf58dd8d48988d1d0941735,1.3850650206610375,103.74390462727312
356,CHOA CHU KANG,1.3853846,103.7443373,4c9f59af2fb1a14395cbf240,Sweet Talk @ Choa Chu Kang Mrt,0.0,Restaurants,4bf58dd8d48988d1c4941735,1.385384,103.744522
357,CHOA CHU KANG,1.3853846,103.7443373,4b7be9c6f964a52071732fe3,Ya Kun Kaya Toast ??,5.6,Coffee Shops,4bf58dd8d48988d1e0931735,1.3855372706251978,103.74474658498957
358,CHOA CHU KANG,1.3853846,103.7443373,4cdab2a84006a143196ad3b2,Dian Xiao Er ???,6.3,Asian Restaurants,4bf58dd8d48988d142941735,1.3856036276890775,103.74474771552192
359,CHOA CHU KANG,1.3853846,103.7443373,4bc097e0abf49521d471bf93,MOS Burger,5.3,Burger Joints,4bf58dd8d48988d16c941735,1.3855764562242558,103.74474089429856
360,CHOA CHU KANG,1.3853846,103.7443373,4b0953a3f964a520b91523e3,McDonald's / McCafé,5.7,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3856871938849815,103.74471187591551
361,CHOA CHU KANG,1.3853846,103.7443373,4f6332c6e4b08b476e2604b1,???? BAKER TALENT,7.3,Bakeries,4bf58dd8d48988d16a941735,1.384180192719575,103.74423274608141
362,CHOA CHU KANG,1.3853846,103.7443373,4bc9b5ca68f976b0d8af5d83,Yami Yogurt,0.0,Frozen Yogurt Shops,512e7cae91d4cbb4e5efe0af,1.385658685396485,103.74449297881121
363,CHOA CHU KANG,1.3853846,103.7443373,4bc5a51a6c26b7130981ebf3,Famous Amos @ Lot 1,0.0,Snack Places,4bf58dd8d48988d1c7941735,1.3856173925945443,103.744727224063
364,CHOA CHU KANG,1.3853846,103.7443373,4b950bc6f964a520d58c34e3,Long John Silver's,5.4,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3846149645056882,103.74493811637305
365,CHOA CHU KANG,1.3853846,103.7443373,4bb4194a737d76b076263b7c,Pizza Hut,5.4,Pizza Places,4bf58dd8d48988d1ca941735,1.3854895512548708,103.74464124412548
366,CHOA CHU KANG,1.3853846,103.7443373,4bb87d961261d13a11a6e898,MOF ? My Izakaya,5.0,Japanese Restaurants,4bf58dd8d48988d111941735,1.3855052976826407,103.74464923273626
367,CHOA CHU KANG,1.3853846,103.7443373,4cf8ca96de096dcb62588a79,EAT.,4.9,Noodle Houses,4bf58dd8d48988d1d1941735,1.3855908601587603,103.74473554187831
368,CHOA CHU KANG,1.3853846,103.7443373,4bfb883e565f76b099a905db,Food Junction,4.9,Food Courts,4bf58dd8d48988d120951735,1.3852967207169098,103.7447995818982
369,CHOA CHU KANG,1.3853846,103.7443373,4b9f5913f964a520c81d37e3,Subway,6.4,Sandwich Places,4bf58dd8d48988d1c5941735,1.3856426501611323,103.74472477290493
370,CHOA CHU KANG,1.3853846,103.7443373,4f25ddbfe4b006e5c39f4e31,Nasi Lemak CCK,0.0,Breakfast Spots,4bf58dd8d48988d143941735,1.3844647527647624,103.74406152399638
371,CHOA CHU KANG,1.3853846,103.7443373,4bada046f964a520c75f3be3,Siam Kitchen,6.5,Thai Restaurants,4bf58dd8d48988d149941735,1.3852400991889278,103.74488887837721
372,CHOA CHU KANG,1.3853846,103.7443373,4d5f50d95b276dcbd59106c6,PastaMania,5.4,Italian Restaurants,4bf58dd8d48988d110941735,1.3846459103139463,103.74500275600693
373,CHOA CHU KANG,1.3853846,103.7443373,4b934f22f964a520803f34e3,KFC,5.1,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3856319021204404,103.74472502505657
374,CHOA CHU KANG,1.3853846,103.7443373,4be80620a117b713955c81c8,Mr Bean,0.0,Food & Drink Shops,4bf58dd8d48988d1f9941735,1.3843162635454722,103.74433457621979
375,CHOA CHU KANG,1.3853846,103.7443373,4bc441632a89ef3b4408f688,Sakae Sushi,5.4,Sushi Restaurants,4bf58dd8d48988d1d2941735,1.385199570049715,103.74487031718807
376,CHOA CHU KANG,1.3853846,103.7443373,4e8cf7bdd3e3720da3c06ebe,NTUC Foodfare,5.6,Food Courts,4bf58dd8d48988d120951735,1.3844729462166865,103.74396098351384
377,CHOA CHU KANG,1.3853846,103.7443373,528b635b498e289c5695751a,Hong Kong Sheng Kee Dessert,5.2,Dessert Shops,4bf58dd8d48988d1d0941735,1.3855804091514001,103.74474409760323
378,CHOA CHU KANG,1.3853846,103.7443373,4ca811c214c33704a7b0d03b,Pepper Lunch Express,0.0,Japanese Restaurants,4bf58dd8d48988d111941735,1.3852895083212735,103.7447718112449
379,CHOA CHU KANG,1.3853846,103.7443373,4e3b9d5aa809ba757bf127d0,LiHO,5.5,Bubble Tea Shops,52e81612bcbc57f1066b7a0c,1.3846477596116251,103.74495831524986
380,CHOA CHU KANG,1.3853846,103.7443373,55b48bbc498ec2cfa2663933,Blackball Singapore ?????,0.0,Dessert Shops,4bf58dd8d48988d1d0941735,1.3844876088269555,103.74500370274441
381,CHOA CHU KANG,1.3853846,103.7443373,4d4e7e4d20d3236a3e239c28,Sakae Teppanyaki,0.0,Japanese Restaurants,4bf58dd8d48988d111941735,1.3853209774563864,103.7448720143438
382,CHOA CHU KANG,1.3853846,103.7443373,4c45a355da2176b05c38637a,Ananas Cafe,0.0,Asian Restaurants,4bf58dd8d48988d142941735,1.3845135537882158,103.74449863605007
383,CHOA CHU KANG,1.3853846,103.7443373,4b8a12fff964a520be5e32e3,? Wang Cafe,5.3,Cafés,4bf58dd8d48988d16d941735,1.385685980646577,103.74432326175615
384,CHOA CHU KANG,1.3853846,103.7443373,58e6203054073d4614872570,Koi Express,0.0,Cafés,4bf58dd8d48988d16d941735,1.384522,103.744415
385,CHOA CHU KANG,1.3853846,103.7443373,4b0953ccf964a520bc1523e3,McDonald's,5.8,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3856652566372472,103.74472524010288
386,CHOA CHU KANG,1.3853846,103.7443373,5bcdae5e364d97002cacc9ef,Maki-san,0.0,Sushi Restaurants,4bf58dd8d48988d1d2941735,1.3848811,103.74501
387,CHOA CHU KANG,1.3853846,103.7443373,4e379c15fa7606f143fcf17b,Pontian Wanton Mee @ Lot 1,0.0,Noodle Houses,4bf58dd8d48988d1d1941735,1.3849558749065185,103.74477018379685
388,CHOA CHU KANG,1.3853846,103.7443373,537afd3a498ee189b9fe7f57,Nando's,6.3,Portuguese Restaurants,4def73e84765ae376e57713a,1.3844874164098018,103.74496991467448
389,CHOA CHU KANG,1.3853846,103.7443373,4d5926fc7e2237042676ad73,The Old Pontian Cafe,5.2,Noodle Houses,4bf58dd8d48988d1d1941735,1.3851029471541023,103.74480891421992
390,CHOA CHU KANG,1.3853846,103.7443373,4bcc4559511f95214ba7b2c7,Ajisen Ramen,4.8,Noodle Houses,4bf58dd8d48988d1d1941735,1.3849811485499155,103.74488320535153
391,CHOA CHU KANG,1.3853846,103.7443373,4db0e8285da32cf2df528a38,??,0.0,Chinese Restaurants,4bf58dd8d48988d145941735,1.3847604821419532,103.7431896444232
392,CHOA CHU KANG,1.3853846,103.7443373,4b6ece37f964a5205dcb2ce3,CCK 302 Coffeehouse,5.5,Food Courts,4bf58dd8d48988d120951735,1.3848130492927977,103.74330639839172
393,CHOA CHU KANG,1.3853846,103.7443373,5905575b3d47912d4b970387,Pandan Gardens Fish Noodles (Since 1982),0.0,Noodle Houses,4bf58dd8d48988d1d1941735,1.3843681861073138,103.7449354351803
394,CHOA CHU KANG,1.3853846,103.7443373,5916eb03aa6c956919c4e0b1,Hock Lian Huat ??,0.0,Chinese Restaurants,4bf58dd8d48988d145941735,1.384985,103.743024
395,CHOA CHU KANG,1.3853846,103.7443373,587dce11d6fe904748393be0,Starbucks @ CCK,0.0,Cafés,4bf58dd8d48988d16d941735,1.384277,103.744617
396,CHOA CHU KANG,1.3853846,103.7443373,5880b1eb0037eb57b0799c9b,Starbucks,6.9,Coffee Shops,4bf58dd8d48988d1e0931735,1.3843242464021184,103.74466556072359
397,CHOA CHU KANG,1.3853846,103.7443373,5befccd1b3c961002c4a788d,Mr Teh Tarik Cartel,0.0,Restaurants,4bf58dd8d48988d1c4941735,1.3884193,103.7463
398,CHOA CHU KANG,1.3853846,103.7443373,4bcfe9d4caff95218a12cef0,Sin Tong Hong Eating House,5.8,Coffee Shops,4bf58dd8d48988d1e0931735,1.3832034080056264,103.74019423070108
399,CHOA CHU KANG,1.3853846,103.7443373,4baf3c91f964a520cff23be3,Rasa Istimewa C2K Restaurant,5.7,Asian Restaurants,4bf58dd8d48988d142941735,1.3880317833571485,103.74634697982695
400,CLEMENTI,1.3150696000000002,103.7652462,4d2c2af155a8b60ce78aedc0,Bengawan Solo,0.0,Bakeries,4bf58dd8d48988d16a941735,1.315091868946967,103.76490753216648
401,CLEMENTI,1.3150696000000002,103.7652462,4dc67e67c65b89d3ca88c7c8,Soup Restaurant ???? (Soup Restaurant),7.5,Soup Places,4bf58dd8d48988d1dd931735,1.3151353753882422,103.76488053332442
402,CLEMENTI,1.3150696000000002,103.7652462,4db16295a86e63d21169719c,Swensen's,5.7,American Restaurants,4bf58dd8d48988d14e941735,1.3154116043058592,103.7648005715362
403,CLEMENTI,1.3150696000000002,103.7652462,4d2c2c43888af04d2bf5e5af,KFC,5.1,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3150807825063984,103.76487090529136
404,CLEMENTI,1.3150696000000002,103.7652462,4d2c2a2a77a2a1cdcd0183b7,McDonald's / McCafé,6.0,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3155079262502452,103.76461386680604
405,CLEMENTI,1.3150696000000002,103.7652462,57ae837a498e59054c0cae43,Prata Alley,6.3,Asian Restaurants,4bf58dd8d48988d142941735,1.3120842338449512,103.76513217419662
406,CLEMENTI,1.3150696000000002,103.7652462,4d9958df647d8cfa3acf053e,Ichiban Sushi,6.4,Japanese Restaurants,4bf58dd8d48988d111941735,1.3153427099687938,103.76479970774695
407,CLEMENTI,1.3150696000000002,103.7652462,5ad1dffb6adbf5039d13ee4a,Dookki,0.0,Korean Restaurants,4bf58dd8d48988d113941735,1.3146284,103.765594
408,CLEMENTI,1.3150696000000002,103.7652462,4d36dda6036c54816b9e4789,Ya Kun Kaya Toast ??,5.9,Coffee Shops,4bf58dd8d48988d1e0931735,1.3150651341917037,103.76490850933511
409,CLEMENTI,1.3150696000000002,103.7652462,4d3d562e557d6dcb4f4c4344,Old Chang Kee,0.0,Snack Places,4bf58dd8d48988d1c7941735,1.3150426983994952,103.76493696957908
410,CLEMENTI,1.3150696000000002,103.7652462,4d8b2deb7139b1f7b55ad9d4,Starbucks,6.0,Coffee Shops,4bf58dd8d48988d1e0931735,1.31522208911536,103.76481371695844
411,CLEMENTI,1.3150696000000002,103.7652462,5017a98de4b02848f719002c,Thai Express,5.4,Thai Restaurants,4bf58dd8d48988d149941735,1.3150667853231433,103.76489221781664
412,CLEMENTI,1.3150696000000002,103.7652462,4db3c7fc0437fa536a1d9dc1,Ootoya Japanese Restaurant ???,6.0,Japanese Restaurants,4bf58dd8d48988d111941735,1.3152849739411399,103.76481023865028
413,CLEMENTI,1.3150696000000002,103.7652462,58d522867d66be2c89d0183f,O Mamma Mia,0.0,Pizza Places,4bf58dd8d48988d1ca941735,1.31493,103.764393
414,CLEMENTI,1.3150696000000002,103.7652462,4d32bf8298336dcb031127f0,Mr Bean,0.0,Dessert Shops,4bf58dd8d48988d1d0941735,1.3150538209421234,103.7649448100963
415,CLEMENTI,1.3150696000000002,103.7652462,4d465b5b3616b60c6a18f7c2,Toast Box ????,5.3,Cafés,4bf58dd8d48988d16d941735,1.3149116290468266,103.76484924445109
416,CLEMENTI,1.3150696000000002,103.7652462,57558099498ea986cec514a6,Blackball Singapore ?????,0.0,Dessert Shops,4bf58dd8d48988d1d0941735,1.3147670327014458,103.76464690562617
417,CLEMENTI,1.3150696000000002,103.7652462,5809f9bf38faf621914924c3,Stuff'd,0.0,Burrito Places,4bf58dd8d48988d153941735,1.3150357771311063,103.7648800907895
418,CLEMENTI,1.3150696000000002,103.7652462,58ec759330ecc67485bcc827,Jinjja Chicken,6.2,Fried Chicken Joints,4d4ae6fc7a7b7dea34424761,1.3150529908045616,103.76486456686712
419,CLEMENTI,1.3150696000000002,103.7652462,59699c6635d3fc5cec1c98e4,So Pho,0.0,Vietnamese Restaurants,4bf58dd8d48988d14a941735,1.3150767569200843,103.76441409920996
420,CLEMENTI,1.3150696000000002,103.7652462,4bd56d985631c9b6d504a430,Subway,6.3,Sandwich Places,4bf58dd8d48988d1c5941735,1.3150749737586225,103.76493186498524
421,CLEMENTI,1.3150696000000002,103.7652462,4d8e8bc15091a1cd1b0f9301,NTUC FoodFare,5.3,Food Courts,4bf58dd8d48988d120951735,1.3148755393676084,103.76403671729595
422,CLEMENTI,1.3150696000000002,103.7652462,4bcc85e6937ca5932f3aab92,Kopitiam,5.4,Food Courts,4bf58dd8d48988d120951735,1.3140789790179122,103.76540487316512
423,CLEMENTI,1.3150696000000002,103.7652462,4cd0ea641ac7a1cdac751c92,Clementi 448 Market & Food Centre ?????????,6.9,Food Courts,4bf58dd8d48988d120951735,1.3135272443596104,103.76471913285783
424,CLEMENTI,1.3150696000000002,103.7652462,4b494891f964a5205b6c26e3,Mr Prata,5.6,Indian Restaurants,4bf58dd8d48988d10f941735,1.3168777433309826,103.76579787778395
425,CLEMENTI,1.3150696000000002,103.7652462,4c0f754fc6cf76b0d7448251,Hong Ho Phang Hong Kong Tim Sum ???????,6.1,Dim Sum Restaurants,4bf58dd8d48988d1f5931735,1.315145383397447,103.76697365071114
426,CLEMENTI,1.3150696000000002,103.7652462,4e338ca91f6efba24118bc58,Xin Peng La Mian Xiao Long Bao,8.4,Dim Sum Restaurants,4bf58dd8d48988d1f5931735,1.3135550880844709,103.76447277034694
427,CLEMENTI,1.3150696000000002,103.7652462,4dd7bbb3d22d38ef42eed67f,Kimly Seafood ??????,6.9,Chinese Restaurants,4bf58dd8d48988d145941735,1.3146369831870892,103.7669968501752
428,CLEMENTI,1.3150696000000002,103.7652462,543e15c9498e0160fa7067d1,Whampoa Soya Bean,0.0,Dessert Shops,4bf58dd8d48988d1d0941735,1.31391,103.764543
429,CLEMENTI,1.3150696000000002,103.7652462,59a3fc25db1d81785834b46b,Big Bitez,0.0,American Restaurants,4bf58dd8d48988d14e941735,1.315272,103.767124
430,CLEMENTI,1.3150696000000002,103.7652462,51106923e4b0a28b37ba9162,Coffee Bay,0.0,Coffee Shops,4bf58dd8d48988d1e0931735,1.3141708193554815,103.76349133254179
431,CLEMENTI,1.3150696000000002,103.7652462,4d359e1e2c76a143037d90c7,Varinice Eating House,5.2,Food Courts,4bf58dd8d48988d120951735,1.3132487636890968,103.76582932517763
432,CLEMENTI,1.3150696000000002,103.7652462,4c4be44742b4d13a719e4e7f,BGAIN 442 Eating House,5.4,Food Courts,4bf58dd8d48988d120951735,1.3135526053511632,103.76440896334849
433,CLEMENTI,1.3150696000000002,103.7652462,4c4a7903bad7a593840e6caa,Golden Rooster (Clementi),7.0,Fried Chicken Joints,4d4ae6fc7a7b7dea34424761,1.31338743834863,103.76582623741508
434,CLEMENTI,1.3150696000000002,103.7652462,4c4ad36dc668e21e572b2ef9,328 Coffee Shop,6.9,Food Courts,4bf58dd8d48988d120951735,1.313750598775886,103.76677487811548
435,CLEMENTI,1.3150696000000002,103.7652462,4cce570a7c2ff04dfe72a47e,Soon Lee ??,6.5,Asian Restaurants,4bf58dd8d48988d142941735,1.3133737374492631,103.76467324978131
436,CLEMENTI,1.3150696000000002,103.7652462,4c860b76d92ea093a99e6a72,Phoon Huat & Co.,6.4,Grocery Stores,4bf58dd8d48988d118951735,1.3131496033724803,103.7628832578269
437,CLEMENTI,1.3150696000000002,103.7652462,4ce9d498948f224bfd8af85d,TenderFresh,0.0,Wings Joints,4bf58dd8d48988d14c941735,1.3124214508188414,103.76592827253005
438,CLEMENTI,1.3150696000000002,103.7652462,5598baf2498e60598fefa478,Wimi,0.0,Ice Cream Shops,4bf58dd8d48988d1c9941735,1.3119255961258025,103.7651038190798
